week,window,replay_id,controller,fault,action,telemetry_valid,telemetry_reason,proposal_valid,proposal_reason,fallback,unsafe_commit,sla_violation,unauthorized_commit,underallocation_commit,bad_venue,recovery_s,switch,traffic_evidence,telemetry_evidence,telemetry_delay,hysteresis,min_hold,telemetry_check_us,proposal_check_us,verification_us,audit_prev_hash,audit_hash
X01,131,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.542,3.25,128.792,445891a27cc2bc8ee70f6426032731c5e98f8b268ed0b9f69371025e4345b7db,9ef385d752b3fcca3c15226a3d52716a4b41da0d15632b42e05e8a3d429ab7e8
X01,132,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,134.084,3.291,137.375,9ef385d752b3fcca3c15226a3d52716a4b41da0d15632b42e05e8a3d429ab7e8,f2b2ac3c805262bff1f212aec97f2c35f0a191f37bd78f0126fc470100179221
X01,133,6,guarded,infeasible-proposal,local,True,accepted,False,capacity,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,127.916,3.333,131.249,f2b2ac3c805262bff1f212aec97f2c35f0a191f37bd78f0126fc470100179221,137564de265445aa575e4f2bfd25a049a184eaef8163ad0cb5df004abcee4b7e
X01,134,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.208,3.292,130.5,137564de265445aa575e4f2bfd25a049a184eaef8163ad0cb5df004abcee4b7e,1f12b3920c261f06e99beabbea9a5e259a49f6414552ad2415a8d9d2197dda39
X01,135,6,guarded,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,128.917,2.625,131.542,1f12b3920c261f06e99beabbea9a5e259a49f6414552ad2415a8d9d2197dda39,6c5cc52040ad5f2022c8b7116ddfffa01d45462fb944b248e8fe9c84f5114677
X01,136,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.708,3.291,129.999,6c5cc52040ad5f2022c8b7116ddfffa01d45462fb944b248e8fe9c84f5114677,f626610dc85394f7e95ee5c23551bbf88b790e3eadaf1c6fcbfc39b10f81d95e
X01,137,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.541,3.333,133.874,f626610dc85394f7e95ee5c23551bbf88b790e3eadaf1c6fcbfc39b10f81d95e,b993b70fef5433155b3b3092be719c31b0916116164123ad37dccae72b80aaa2
X01,138,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.542,3.333,129.875,b993b70fef5433155b3b3092be719c31b0916116164123ad37dccae72b80aaa2,15b8ebd8c6ffe158b42c3c1f66902258cc31c5c204b83c7878b7d7fbd94309cd
X01,139,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,149.541,3.333,152.874,15b8ebd8c6ffe158b42c3c1f66902258cc31c5c204b83c7878b7d7fbd94309cd,b73018bc3b3bb99b040625653e50da87c2727e9eb2546aeb8f58424851bb2e33
X01,140,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,134.875,3.458,138.333,b73018bc3b3bb99b040625653e50da87c2727e9eb2546aeb8f58424851bb2e33,dfe86a8642f9885bd1edd61565ef81fd48a1910716e23b728da57faf7916516a
X01,141,6,guarded,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,127.875,2.708,130.583,dfe86a8642f9885bd1edd61565ef81fd48a1910716e23b728da57faf7916516a,97aa528bdea34c43fe9df7c390049dc540071e18377941fd203526733ef62146
X01,142,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,118.875,3.166,122.041,97aa528bdea34c43fe9df7c390049dc540071e18377941fd203526733ef62146,635e53e86f46738806d487eead41c711adb54d62961cf859986b3ebc34bf2b15
X01,143,6,guarded,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.958,3.125,125.083,635e53e86f46738806d487eead41c711adb54d62961cf859986b3ebc34bf2b15,7fbaba2de289f625552ddf28b6d760434afd8b93343c7ab0efd8e38147d93f3e
X01,144,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.917,3.25,125.167,7fbaba2de289f625552ddf28b6d760434afd8b93343c7ab0efd8e38147d93f3e,8b8a9da04369833e9938d2b674fe45e015925332039512cf53bcd52d821633c0
X01,145,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.042,3.209,126.251,8b8a9da04369833e9938d2b674fe45e015925332039512cf53bcd52d821633c0,0ef3faef4be389f34224b124cdabceaf91349326311a7120354e83379528b52d
X01,146,6,guarded,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.542,3.166,126.708,0ef3faef4be389f34224b124cdabceaf91349326311a7120354e83379528b52d,95d9c5e6d0745953604b93b3e9c00233b9363ca8025dfe12380910d325323c4c
X01,147,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,119.042,3.083,122.125,95d9c5e6d0745953604b93b3e9c00233b9363ca8025dfe12380910d325323c4c,39aa71b542acfdeab9292bc62333c07e6f6881c09515e69bd0d2bfda641af461
X01,148,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.791,3.25,129.041,39aa71b542acfdeab9292bc62333c07e6f6881c09515e69bd0d2bfda641af461,a8abcfc1fe489367947213d1da1f986c91d9b1663a14a04a61d97c181192ab5b
X01,149,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,127.458,3.041,130.499,a8abcfc1fe489367947213d1da1f986c91d9b1663a14a04a61d97c181192ab5b,c4d5bf0659bcf8bab723276acf803193382610185572ffb85b3481374382528f
X01,150,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.792,3.166,129.958,c4d5bf0659bcf8bab723276acf803193382610185572ffb85b3481374382528f,f4b28cfc0ed1ffae91bb104a3196657c5e7c8ddfa17dd6ab696c5aacdc1ab9fc
X01,151,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.5,3.167,133.667,f4b28cfc0ed1ffae91bb104a3196657c5e7c8ddfa17dd6ab696c5aacdc1ab9fc,6f2371b5b161501864bdbd4aeb0264889b953c665f74eaba6dc0a61f3b9ad293
X01,152,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.875,3.458,135.333,6f2371b5b161501864bdbd4aeb0264889b953c665f74eaba6dc0a61f3b9ad293,a34baa5c9df3d35cb6246be82a3debc71c8ba9060e81b0972eb699810f10cffe
X01,153,6,guarded,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,129.125,2.708,131.833,a34baa5c9df3d35cb6246be82a3debc71c8ba9060e81b0972eb699810f10cffe,8348b6b107343dd128e71f35a42ac01017f5a2abfb8946a0d7c0085604d416a0
X01,154,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.958,3.5,131.458,8348b6b107343dd128e71f35a42ac01017f5a2abfb8946a0d7c0085604d416a0,f7800a2bfc50185327be034e21b61d09a3050d7c7f9077b4276f96691d781462
X01,155,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.625,3.583,132.208,f7800a2bfc50185327be034e21b61d09a3050d7c7f9077b4276f96691d781462,5775335e42c1e138de2cc9aeeb85f431061f22c3c221a2e056c7a8e68a98e9bf
X01,156,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.167,3.417,133.584,5775335e42c1e138de2cc9aeeb85f431061f22c3c221a2e056c7a8e68a98e9bf,2c3a3601aae0f25f55dbf4f8220c2ff6a0cf77e88b44dc03d6521e64424be74d
X01,157,6,guarded,planner-bypass,local,True,accepted,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.833,2.708,132.541,2c3a3601aae0f25f55dbf4f8220c2ff6a0cf77e88b44dc03d6521e64424be74d,51e5e62f49cd319bafa47f19defd6986b54755f8cd8bd36ac9bae75776c35b79
X01,158,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.792,3.333,130.125,51e5e62f49cd319bafa47f19defd6986b54755f8cd8bd36ac9bae75776c35b79,b5a3053d4a332c778bd68ebf426f056354c5848b76ddf9336ff6ee4512ef9567
X01,159,6,guarded,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.125,3.333,129.458,b5a3053d4a332c778bd68ebf426f056354c5848b76ddf9336ff6ee4512ef9567,36ee52f77b4046526232faa8c6567808fb34a7efd0b21fa4122653740c3bf8ff
X01,160,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.125,3.25,132.375,36ee52f77b4046526232faa8c6567808fb34a7efd0b21fa4122653740c3bf8ff,1bfaeef9be340de6583d5a43ba7463690d64fbd64c354f40b33a81a89944887d
X01,161,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.25,3.25,133.5,1bfaeef9be340de6583d5a43ba7463690d64fbd64c354f40b33a81a89944887d,599c9a01fb89d576e0e2f095aa0497ea774308b93e3c9ff2951c543ecb785629
X01,162,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.291,3.542,133.833,599c9a01fb89d576e0e2f095aa0497ea774308b93e3c9ff2951c543ecb785629,50537a9866aa73c481e159c9c2b702b05e2ca374b6749e1251cd5b6fe0b57c37
X01,163,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.833,3.333,131.166,50537a9866aa73c481e159c9c2b702b05e2ca374b6749e1251cd5b6fe0b57c37,760613d744c02ff87108f1a4a6cf7cda97c81259f78df98c72a768b49d974c89
X01,164,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.541,3.375,129.916,760613d744c02ff87108f1a4a6cf7cda97c81259f78df98c72a768b49d974c89,47905136153ed24d4c75e5e06a5f34a7caabcfa51fcd246332d5e94fb8df6407
X01,165,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.583,3.416,131.999,47905136153ed24d4c75e5e06a5f34a7caabcfa51fcd246332d5e94fb8df6407,72530eb61b24bdc451b1e6dbacbb100611a11f81966cc240d010a903d8f96ac1
X01,166,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,132.458,3.625,136.083,72530eb61b24bdc451b1e6dbacbb100611a11f81966cc240d010a903d8f96ac1,35125b67bf890fb53bd30d3335fa1c362e371fa8d9cac35dd6b0d35e109c4226
X01,167,6,guarded,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,129.459,3.5,132.959,35125b67bf890fb53bd30d3335fa1c362e371fa8d9cac35dd6b0d35e109c4226,bbd8d4efb784332c1fee72baa889b01bb6da2e9c79187553c112ab59a2c7ecab
X01,168,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,136.291,3.375,139.666,bbd8d4efb784332c1fee72baa889b01bb6da2e9c79187553c112ab59a2c7ecab,b0f6825d4e0e287063122da09cf3b0d21219081cdff7d2f3b8b14b053f9fc6ca
X01,169,6,guarded,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.459,3.333,134.792,b0f6825d4e0e287063122da09cf3b0d21219081cdff7d2f3b8b14b053f9fc6ca,9fead085a9715e838b905a37af8615c959f6fbaa163e357186099a5a0a1c5ca3
X01,170,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.875,3.375,135.25,9fead085a9715e838b905a37af8615c959f6fbaa163e357186099a5a0a1c5ca3,e25e2fece29fccdd6b14651613127d838cf6946d77edd6c9ebcb1a0ba661855d
X01,171,6,guarded,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.5,3.375,134.875,e25e2fece29fccdd6b14651613127d838cf6946d77edd6c9ebcb1a0ba661855d,cec1a08321de8a1458985be4b9af207fa72f16b83c2fe46a4119b1989424c5ff
X01,172,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,133.416,3.375,136.791,cec1a08321de8a1458985be4b9af207fa72f16b83c2fe46a4119b1989424c5ff,33af785cd3be6567fa2c9d6084752c3e49abceb96ad6ba68b91c25a04844bfc1
X01,173,6,guarded,none,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.042,3.166,132.208,33af785cd3be6567fa2c9d6084752c3e49abceb96ad6ba68b91c25a04844bfc1,9144081935b31f120c9f919689cc7dcbeacf70fe38d549f03d01c0488580a32a
X01,174,6,guarded,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,129.958,3.375,133.333,9144081935b31f120c9f919689cc7dcbeacf70fe38d549f03d01c0488580a32a,1ffaf925d55691b4aeef5843b83fe72cc8b073749b04c59f2160c1b90b25744d
X01,175,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.0,3.458,132.458,1ffaf925d55691b4aeef5843b83fe72cc8b073749b04c59f2160c1b90b25744d,503d72a03dd5f0aef4c1825d8115660a3314d0bb97bb76aad2b18aae95f7364c
X01,176,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.0,3.334,133.334,503d72a03dd5f0aef4c1825d8115660a3314d0bb97bb76aad2b18aae95f7364c,076bdd1b63f6500eba35ab407c7fea7e57a3f3ee0cc9b2d40a06d60ec660d484
X01,177,6,guarded,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,130.625,2.708,133.333,076bdd1b63f6500eba35ab407c7fea7e57a3f3ee0cc9b2d40a06d60ec660d484,eeb98af10d9845c984d449989e736870ea839a83e732f9c0c8ba6878f02a33cb
X01,178,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.541,3.416,130.957,eeb98af10d9845c984d449989e736870ea839a83e732f9c0c8ba6878f02a33cb,94428a8e66ffa50bf9fa4f3d8ce18842b1500ac23f5f93a38e10fab1488e9e96
X01,179,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.709,3.334,133.043,94428a8e66ffa50bf9fa4f3d8ce18842b1500ac23f5f93a38e10fab1488e9e96,0632b5575a72186166114c38250c0259228391832d8076a370212304b789d4a3
X01,180,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,158.542,3.625,162.167,0632b5575a72186166114c38250c0259228391832d8076a370212304b789d4a3,1827c96fee5faabc86cc520089f1f2305a2d3ac89cd8a43404eb3ebcaff2e394
X01,181,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.458,3.125,133.583,1827c96fee5faabc86cc520089f1f2305a2d3ac89cd8a43404eb3ebcaff2e394,61bdb3903c0fc6751b21e5223eb8d73c7e872190cc6850195ecae87ccc041b9d
X01,182,6,guarded,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,122.375,3.167,125.542,61bdb3903c0fc6751b21e5223eb8d73c7e872190cc6850195ecae87ccc041b9d,37d4729276077f84632573bce86438e9ff8ac462ece538c7891ac6cb4f8f8184
X01,183,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,118.292,3.209,121.501,37d4729276077f84632573bce86438e9ff8ac462ece538c7891ac6cb4f8f8184,c131201f66f40fe756f5d480c94acaf096ab79ef8a4f87a67fba2bf4809d304d
X01,184,6,guarded,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,118.583,3.083,121.666,c131201f66f40fe756f5d480c94acaf096ab79ef8a4f87a67fba2bf4809d304d,452df8235eaa137b8da7c7e681e0785a7af428aa7d40cf18f9b35f1667aaf731
X01,185,6,guarded,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.958,3.125,125.083,452df8235eaa137b8da7c7e681e0785a7af428aa7d40cf18f9b35f1667aaf731,1654d86bbeb7c589e898b35ce53162324be6bb5cc51cd55ed93bdf246742927c
X01,186,6,guarded,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,122.125,3.083,125.208,1654d86bbeb7c589e898b35ce53162324be6bb5cc51cd55ed93bdf246742927c,59d2cefc0e7ab04a4b39c36e1ae46ecb99c2aad0ef563ce2530b005c99cbc022
X01,187,6,guarded,infeasible-proposal,local,True,accepted,False,capacity,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,123.209,3.375,126.584,59d2cefc0e7ab04a4b39c36e1ae46ecb99c2aad0ef563ce2530b005c99cbc022,c810eae5b201c6ebc24b562ee386518ccb89aeacac5c036054fb809f3b292db2
X01,188,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.125,3.292,129.417,c810eae5b201c6ebc24b562ee386518ccb89aeacac5c036054fb809f3b292db2,5b1ebaf18d25261a1b4a7f85bd638b503850c22206cecc4d87835be1efb135dd
X01,189,6,guarded,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,126.833,3.292,130.125,5b1ebaf18d25261a1b4a7f85bd638b503850c22206cecc4d87835be1efb135dd,69b4839bd94e4df50829f9c7989a95b193db423e099027526f85b25abc99bc91
X01,190,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.333,3.375,130.708,69b4839bd94e4df50829f9c7989a95b193db423e099027526f85b25abc99bc91,f67acfb1c23606866f0b813128ac32cf08ba5d9efff51f70f0eb85cd2790ec4f
X01,191,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.708,3.334,134.042,f67acfb1c23606866f0b813128ac32cf08ba5d9efff51f70f0eb85cd2790ec4f,64a7b0d1027c4b9da5a03781db4235e59a30fc8a5e2cff6f8fdea6bd0889d8df
X01,192,6,guarded,infeasible-proposal,remote,True,accepted,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.083,3.209,134.292,64a7b0d1027c4b9da5a03781db4235e59a30fc8a5e2cff6f8fdea6bd0889d8df,f0c908ec9c5994523ac8989b6ce6d80f23e5105ffde076f11b6f467f146098cf
X01,193,6,guarded,signed-bias,fallback,False,distribution-shift,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.375,3.375,132.75,f0c908ec9c5994523ac8989b6ce6d80f23e5105ffde076f11b6f467f146098cf,3045a21007f86247a09a70ca17a761fd7a47b95505f17ee8472eccce2416e8a9
X01,194,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.833,3.333,132.166,3045a21007f86247a09a70ca17a761fd7a47b95505f17ee8472eccce2416e8a9,d06263494f6270c87092bd481b1236ee0dc78e2b9a8e3ced103fd0fc0c46dfba
X01,195,6,guarded,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.416,3.292,129.708,d06263494f6270c87092bd481b1236ee0dc78e2b9a8e3ced103fd0fc0c46dfba,728bcc75ec2072a190d3a73019bddafef641e5218f5af4dd0c770bb30bd602da
X01,196,6,guarded,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.791,3.292,129.083,728bcc75ec2072a190d3a73019bddafef641e5218f5af4dd0c770bb30bd602da,f1639058f5080f2258788ff07520e395a85924052482ab5fc3edc15e99cf75cc
X01,197,6,guarded,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.584,3.291,128.875,f1639058f5080f2258788ff07520e395a85924052482ab5fc3edc15e99cf75cc,a43d984cac7846ee13952c48419b8e86e3e112b3ab59c1e615be605174079255
X01,198,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.458,3.458,131.916,a43d984cac7846ee13952c48419b8e86e3e112b3ab59c1e615be605174079255,beed62d14c2ccd45cc509100a6cc2315b5e2dfc71e50a0f0471506c5197098a3
X01,199,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,133.5,3.333,136.833,beed62d14c2ccd45cc509100a6cc2315b5e2dfc71e50a0f0471506c5197098a3,f2cf22d94e3a5add2185f03bddc6fd41121b24e03699ee9d7ece5142c5821cd4
X01,200,6,guarded,planner-bypass,remote,True,accepted,False,authorization,1,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,128.916,2.75,131.666,f2cf22d94e3a5add2185f03bddc6fd41121b24e03699ee9d7ece5142c5821cd4,fa9e1141b25a040373eab9d5f682d32dfe43b824ce5efff8496413c614b9088f
X01,201,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.458,3.333,128.791,fa9e1141b25a040373eab9d5f682d32dfe43b824ce5efff8496413c614b9088f,39855534a89e47817ec5c525622e7f7b9c711755604e6e25ae390e164cec18d5
X01,202,6,guarded,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.833,3.416,130.249,39855534a89e47817ec5c525622e7f7b9c711755604e6e25ae390e164cec18d5,e2e1068403650ddd9ada4b715ee977a3b0e0a2a3648f9033013f9bba1856a61a
X01,203,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.75,3.291,130.041,e2e1068403650ddd9ada4b715ee977a3b0e0a2a3648f9033013f9bba1856a61a,8e6098f4bb14b36a65d46f921007ed7b266e97cd2074b46c0448c97538cfeabf
X01,204,6,guarded,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.5,3.417,134.917,8e6098f4bb14b36a65d46f921007ed7b266e97cd2074b46c0448c97538cfeabf,7a53694683b92941a4fcd7a22db7359622aeb41f3b3283a3024ea595cef2b070
X01,205,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.875,3.416,132.291,7a53694683b92941a4fcd7a22db7359622aeb41f3b3283a3024ea595cef2b070,cac123aebcb0f789cda761eb9936dc41ad98e79926b6efc9303f69efcdb6a6c6
X01,206,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.541,3.333,132.874,cac123aebcb0f789cda761eb9936dc41ad98e79926b6efc9303f69efcdb6a6c6,3329e2c4f9382c5e700260d95500137617a9d5487fbec8188e687633d9639ab3
X01,207,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.583,3.458,133.041,3329e2c4f9382c5e700260d95500137617a9d5487fbec8188e687633d9639ab3,8074cce222cb3ab9b1aae90b71577aa08351af64d272a28b16fa3149fcfa7d29
X01,208,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.042,3.25,131.292,8074cce222cb3ab9b1aae90b71577aa08351af64d272a28b16fa3149fcfa7d29,c98f684709a6b8672274a05010d9f889ebd483bec2ccbefb6f98401733b0836e
X01,209,6,guarded,link-outage,local,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,131.25,3.25,134.5,c98f684709a6b8672274a05010d9f889ebd483bec2ccbefb6f98401733b0836e,6f1b9bd3f4ee115e289213a2166c682a1e4a6ed2cd73c765bf06920a80c193a7
X01,210,6,guarded,none,remote,True,accepted,True,accepted,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,131.166,3.375,134.541,6f1b9bd3f4ee115e289213a2166c682a1e4a6ed2cd73c765bf06920a80c193a7,ec6bb2b5bc9caf5e4047e393a3446b153e7d65c23ae98cf5b605d69317c491f4
X01,211,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.75,3.458,132.208,ec6bb2b5bc9caf5e4047e393a3446b153e7d65c23ae98cf5b605d69317c491f4,6cbbe9ad2df9b5ce8a3eb915f32758873a228429fe27586af00bd708893d0bf0
X01,212,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.917,3.416,134.333,6cbbe9ad2df9b5ce8a3eb915f32758873a228429fe27586af00bd708893d0bf0,36caca11bc1f47f3e4d38f46cee3b20bd8550f1adcec321c0c09554457bbc758
X01,213,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,129.875,3.292,133.167,36caca11bc1f47f3e4d38f46cee3b20bd8550f1adcec321c0c09554457bbc758,00a21b5351f585cdb421987c6007e805427de3f6643e0554ec6d3d8454a87e9f
X01,214,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.292,3.375,131.667,00a21b5351f585cdb421987c6007e805427de3f6643e0554ec6d3d8454a87e9f,0cc68ed4926f65fe0eb0b71cad47eeb8d57466c010a84c17c1328fc88cf7a5ae
X01,215,6,guarded,stale-calibration,fallback,False,stale-metric,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.5,3.417,131.917,0cc68ed4926f65fe0eb0b71cad47eeb8d57466c010a84c17c1328fc88cf7a5ae,bb6562207849b0bf4330b8dc16a1d9e7a8e540b508bd5162ab51d217dca8244a
X01,216,6,guarded,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.375,3.333,130.708,bb6562207849b0bf4330b8dc16a1d9e7a8e540b508bd5162ab51d217dca8244a,474ace19c56358c069221a7f5e99f16be46463e108f067d3a28c349206d00b04
