week,window,replay_id,controller,fault,action,telemetry_valid,telemetry_reason,proposal_valid,proposal_reason,fallback,unsafe_commit,sla_violation,unauthorized_commit,underallocation_commit,bad_venue,recovery_s,switch,traffic_evidence,telemetry_evidence,telemetry_delay,hysteresis,min_hold,telemetry_check_us,proposal_check_us,verification_us,audit_prev_hash,audit_hash
X03,104,0,authenticated,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,122.125,0.084,122.209,98a858aff58ed3240fbdc40fb2bf513ef47da27b27bd4c51f53fa082b3ddde75,4cb1b708f0fbc14ab23cff8d6fa51d9d998901378944e85f4877e09e159360ab
X03,105,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.417,0.125,126.542,4cb1b708f0fbc14ab23cff8d6fa51d9d998901378944e85f4877e09e159360ab,870ea55bb5fed60d5cb6514a0dd9422041ed8e59eae31b1b2a3d6dc8032b71e5
X03,106,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.542,0.125,121.667,870ea55bb5fed60d5cb6514a0dd9422041ed8e59eae31b1b2a3d6dc8032b71e5,35484cb989d838614cd804b6a4ea42a5741e2cb20874265557d9ea3923ad6eaf
X03,107,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,139.833,0.125,139.958,35484cb989d838614cd804b6a4ea42a5741e2cb20874265557d9ea3923ad6eaf,5eba9cb884e6efaa62963e9cd4d0cb0762173d466078b2ece6a4e7dc6fa84181
X03,108,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,125.333,0.083,125.416,5eba9cb884e6efaa62963e9cd4d0cb0762173d466078b2ece6a4e7dc6fa84181,0a5de721529c7a8c8f773dd7c81bc5c9f2b3fb06a8db1f186f21ad86de652d23
X03,109,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,127.084,0.125,127.209,0a5de721529c7a8c8f773dd7c81bc5c9f2b3fb06a8db1f186f21ad86de652d23,134cf658404dc2a6d4aa23553dabf4bacb045fa8bd6ca6160d23157cb03c0dca
X03,110,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.417,0.125,125.542,134cf658404dc2a6d4aa23553dabf4bacb045fa8bd6ca6160d23157cb03c0dca,50d4dc55552126d9573a7269c870a1691f25766c451e7d693288f59108052d4d
X03,111,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,126.541,0.125,126.666,50d4dc55552126d9573a7269c870a1691f25766c451e7d693288f59108052d4d,0ecb6a4c7a7d08438c3f7322991d61d2c77a42b38d15daf2fe30de27d510dedb
X03,112,0,authenticated,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.833,0.083,128.916,0ecb6a4c7a7d08438c3f7322991d61d2c77a42b38d15daf2fe30de27d510dedb,697eac39a2e73d5805731adb00d785eaadc648e1711092fee9020b23dd4b0cad
X03,113,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,133.5,0.083,133.583,697eac39a2e73d5805731adb00d785eaadc648e1711092fee9020b23dd4b0cad,a9eebd0696e789de1a0069447c8449fcb15a08014c75ea034e160c931c911cc0
X03,114,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.959,0.125,124.084,a9eebd0696e789de1a0069447c8449fcb15a08014c75ea034e160c931c911cc0,a290ae1ffdc2864b8ca677ac188bbbbde6886bc20f6fc6993dfcf9d436dca85a
X03,115,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.375,0.125,123.5,a290ae1ffdc2864b8ca677ac188bbbbde6886bc20f6fc6993dfcf9d436dca85a,79f3f157af006c34effb42304747f1e9797fe7a3bea9e98636f7a963e7985dd4
X03,116,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,128.292,0.167,128.459,79f3f157af006c34effb42304747f1e9797fe7a3bea9e98636f7a963e7985dd4,46256f518a011b8ca50a3db49f8b1ebd66b29601068a9ae8b115ec05646d052a
X03,117,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,127.667,0.125,127.792,46256f518a011b8ca50a3db49f8b1ebd66b29601068a9ae8b115ec05646d052a,4712a817337786618295a2707092c8a4b33b34a21f48450123c79ba880d67275
X03,118,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.666,0.125,127.791,4712a817337786618295a2707092c8a4b33b34a21f48450123c79ba880d67275,b7f8a79974c7d032564db0396b5be6d179563de583f3fbe98662753df317fc4a
X03,119,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,132.084,0.166,132.25,b7f8a79974c7d032564db0396b5be6d179563de583f3fbe98662753df317fc4a,e8e6658d10f2e2fb32bae2b8ae0776aa8acff9549520dac6db3d3d4fcb243fe8
X03,120,0,authenticated,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.041,0.125,126.166,e8e6658d10f2e2fb32bae2b8ae0776aa8acff9549520dac6db3d3d4fcb243fe8,559754520070cbe21146741e6d35db7615fd77e246ed4d8b5b8f9706b33fed1f
X03,121,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.083,0.125,126.208,559754520070cbe21146741e6d35db7615fd77e246ed4d8b5b8f9706b33fed1f,10e7a6a709d9931061197b2fb982d3e9e4152ef610001e98eca0aa8b19835253
X03,122,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,122.167,0.083,122.25,10e7a6a709d9931061197b2fb982d3e9e4152ef610001e98eca0aa8b19835253,64b65c8c2b4612d297227ae71d6bca87b447d822a2d7989c72ed24ba2513577c
X03,123,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.041,0.125,124.166,64b65c8c2b4612d297227ae71d6bca87b447d822a2d7989c72ed24ba2513577c,4e315a792861805be584d4a7937dd95500d68244f477454cc5a37be9718d957a
X03,124,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,127.541,0.125,127.666,4e315a792861805be584d4a7937dd95500d68244f477454cc5a37be9718d957a,950d5cbf5dd68745cac88cdeb30803658f164a7c270b15dc95b304d0311a5b77
X03,125,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,132.5,0.125,132.625,950d5cbf5dd68745cac88cdeb30803658f164a7c270b15dc95b304d0311a5b77,712da6f6567122f33b8c337b8f6af5511d9ec6b50467c97c52880c732766df96
X03,126,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,128.5,0.166,128.666,712da6f6567122f33b8c337b8f6af5511d9ec6b50467c97c52880c732766df96,c8a9dc7f7f94738d83edb50fc217071698b24ab30b15d50c6469fc5d9777d796
X03,127,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,127.166,0.125,127.291,c8a9dc7f7f94738d83edb50fc217071698b24ab30b15d50c6469fc5d9777d796,05e4ef5a85520c1b9266fe01df7897850b58dc609b600659d162125149c4a70d
X03,128,0,authenticated,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,126.625,0.125,126.75,05e4ef5a85520c1b9266fe01df7897850b58dc609b600659d162125149c4a70d,f056a77351b293f17c666ab5d7b01b4ab057db762e868de81ce1ac1bd7462de9
X03,129,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.333,0.125,123.458,f056a77351b293f17c666ab5d7b01b4ab057db762e868de81ce1ac1bd7462de9,b09860a54177d047f274ec0e43c0702c4d6f91096d5fc3c0bcb4d0ff8a9c5c78
X03,130,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,122.042,0.084,122.126,b09860a54177d047f274ec0e43c0702c4d6f91096d5fc3c0bcb4d0ff8a9c5c78,bd464a876ee1928724428454e61ce0781dbc96f9ae900052dd6dcb06b1e9e2a5
X03,131,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,121.916,0.125,122.041,bd464a876ee1928724428454e61ce0781dbc96f9ae900052dd6dcb06b1e9e2a5,e9ba1d3bbb291d8a84ccf036514e902f1f14ffb9b3b071250a4597c21a6a5d96
X03,132,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,147.083,0.167,147.25,e9ba1d3bbb291d8a84ccf036514e902f1f14ffb9b3b071250a4597c21a6a5d96,8a3af095ef158f6bba9134f12ec145a8fbb05ffe1e27f908bb7865c74f51c5a0
X03,133,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,141.625,0.125,141.75,8a3af095ef158f6bba9134f12ec145a8fbb05ffe1e27f908bb7865c74f51c5a0,45b6275c03a434e6a65acc9555ad71538b0abc4f267b7f6a2bbcc09ffff103bb
X03,134,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,133.0,0.125,133.125,45b6275c03a434e6a65acc9555ad71538b0abc4f267b7f6a2bbcc09ffff103bb,5772eefd3e5fa8137dc4154cb89ec0d07de047376e3eac183570272a0d0cf2aa
X03,135,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,125.75,0.125,125.875,5772eefd3e5fa8137dc4154cb89ec0d07de047376e3eac183570272a0d0cf2aa,c46099985ab1fc8bd780ff0d813fde459487d0bd19d5eb35829c563f9946b4f9
X03,136,0,authenticated,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,125.708,0.166,125.874,c46099985ab1fc8bd780ff0d813fde459487d0bd19d5eb35829c563f9946b4f9,22502e7d9815a96a43d793bdebfddd882211896fd4c92de3e4afda162a00fb64
X03,137,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.541,0.125,126.666,22502e7d9815a96a43d793bdebfddd882211896fd4c92de3e4afda162a00fb64,ad271a9e70d3ca6014bd61279c28e9da9220a98d0b12c0a145f84ebd50b94cc2
X03,138,0,authenticated,replay,fallback,False,replay,True,unchecked,1,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,118.708,0.125,118.833,ad271a9e70d3ca6014bd61279c28e9da9220a98d0b12c0a145f84ebd50b94cc2,e6771dab3535d9eca4eee83d7289e2f05744634ced0ca1c6324ac33639be279f
X03,139,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,117.041,0.084,117.125,e6771dab3535d9eca4eee83d7289e2f05744634ced0ca1c6324ac33639be279f,00a8ab7e8bc27116e2eda5e2ce3d85ab2862622b8a293140b5e5c93d076fe1af
X03,140,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,118.958,0.083,119.041,00a8ab7e8bc27116e2eda5e2ce3d85ab2862622b8a293140b5e5c93d076fe1af,79550a1c4d881103b868233a23116db7f5a0e21b901646e8ff797e871bca3a9d
X03,141,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,120.708,0.084,120.792,79550a1c4d881103b868233a23116db7f5a0e21b901646e8ff797e871bca3a9d,3d28239496c6dbf855df5ba8deb5fdb77ca139a8e843b47a39735e0c9c3a14e6
X03,142,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,118.041,0.125,118.166,3d28239496c6dbf855df5ba8deb5fdb77ca139a8e843b47a39735e0c9c3a14e6,63448382ac8a1ec96b1dcbacb281865d5eced76f443e2003948345ffdff40093
X03,143,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,140.75,0.083,140.833,63448382ac8a1ec96b1dcbacb281865d5eced76f443e2003948345ffdff40093,c0ff0b13d22f783a9405bc576d86e81d75142d60a254ad55f3b45bd57ed9cf4b
X03,144,0,authenticated,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.584,0.125,131.709,c0ff0b13d22f783a9405bc576d86e81d75142d60a254ad55f3b45bd57ed9cf4b,5ec0d499d87691e7a457f7b2263bd1e2c4228e638fb840fe7f7e0fe9b8449a0b
X03,145,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.958,0.083,126.041,5ec0d499d87691e7a457f7b2263bd1e2c4228e638fb840fe7f7e0fe9b8449a0b,f458c8ac710696a24a4e32bc9652e8f9e0a378e4416517cebdabb7a129451439
X03,146,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.459,0.125,124.584,f458c8ac710696a24a4e32bc9652e8f9e0a378e4416517cebdabb7a129451439,7ebf093cfb7fe9718086bf628a203a97ad46e66181a958160183935d06794618
X03,147,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.791,0.125,123.916,7ebf093cfb7fe9718086bf628a203a97ad46e66181a958160183935d06794618,ddca9d975ef6697490eb3416725f6486794a87000e069c184f511afe8e9f9e6a
X03,148,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,134.25,0.125,134.375,ddca9d975ef6697490eb3416725f6486794a87000e069c184f511afe8e9f9e6a,9848ac5a2d42411e11856f2f51ecb89cfe7827ebd4d1e624c96721c0f02ea624
X03,149,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,128.042,0.166,128.208,9848ac5a2d42411e11856f2f51ecb89cfe7827ebd4d1e624c96721c0f02ea624,1617649f32be5d8953950ae689618213e319751fae35c1ee4e9eda10f4e7c871
X03,150,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.291,0.125,126.416,1617649f32be5d8953950ae689618213e319751fae35c1ee4e9eda10f4e7c871,40f1687ba86adc55ed3ea3785fbe17bfcc8ef52200feed9c300bba8dc5e16ec6
X03,151,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,128.417,0.125,128.542,40f1687ba86adc55ed3ea3785fbe17bfcc8ef52200feed9c300bba8dc5e16ec6,bcd64d02ec4212cb2b59eb7895d0521eaefa74692b1e52a3e1be4ab7d5841861
X03,152,0,authenticated,none,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,128.125,0.125,128.25,bcd64d02ec4212cb2b59eb7895d0521eaefa74692b1e52a3e1be4ab7d5841861,939c2db6bd02b2070c1d1cd3e008686089313a57dca3225578cfdf0db620e43c
X03,153,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.458,0.125,124.583,939c2db6bd02b2070c1d1cd3e008686089313a57dca3225578cfdf0db620e43c,6738d2fbfdae814cb9945cfcfb9aee5bf1751359b946d8a5007a9da1d535ef82
X03,154,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.083,0.125,123.208,6738d2fbfdae814cb9945cfcfb9aee5bf1751359b946d8a5007a9da1d535ef82,5666a02f032b28c81c1bc790339d0f6555012df0fa0ec313835b1a4f666e2af5
X03,155,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,141.416,0.125,141.541,5666a02f032b28c81c1bc790339d0f6555012df0fa0ec313835b1a4f666e2af5,8d47546a1829ec75b61dfe0b92d53f938e3dccdce6b9656c63c189f36b2c977a
X03,156,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,128.042,0.125,128.167,8d47546a1829ec75b61dfe0b92d53f938e3dccdce6b9656c63c189f36b2c977a,7045b1d834896d30b942cbf2ab4479f8cca50d27ce490bdc3f9b6688c04e277c
X03,157,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,136.584,0.167,136.751,7045b1d834896d30b942cbf2ab4479f8cca50d27ce490bdc3f9b6688c04e277c,e5154abb7a2b38c242e8b7fd4903e954d001151b5a89985a397ccb36eb87e662
X03,158,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,140.084,0.125,140.209,e5154abb7a2b38c242e8b7fd4903e954d001151b5a89985a397ccb36eb87e662,f3601d6746d58f67bbe1aa6978cc5aa5486b546f1825da03b6af07959215bbe0
X03,159,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,127.292,0.084,127.376,f3601d6746d58f67bbe1aa6978cc5aa5486b546f1825da03b6af07959215bbe0,9d941074cb47d49cefa32deb2b26d5a801b7ae9e158af98678a5f1e1ea97ea8e
X03,160,0,authenticated,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,127.375,0.166,127.541,9d941074cb47d49cefa32deb2b26d5a801b7ae9e158af98678a5f1e1ea97ea8e,4b28a134bc18d6c843bc3ae6a7e4299f7c9777d3ea91642b8dc99604e83a8d52
X03,161,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.75,0.084,123.834,4b28a134bc18d6c843bc3ae6a7e4299f7c9777d3ea91642b8dc99604e83a8d52,2bd4a10188246915ff5099f9c018d72d5e2f76d566592b1d83c0d9972cff031a
X03,162,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.667,0.042,126.709,2bd4a10188246915ff5099f9c018d72d5e2f76d566592b1d83c0d9972cff031a,450a8a8c5840d46d0bf3832452d832c8dfe1e19a285ad09188c2f6f4f62fa61a
X03,163,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,131.416,0.125,131.541,450a8a8c5840d46d0bf3832452d832c8dfe1e19a285ad09188c2f6f4f62fa61a,fc95cfc51a5af2e15f494a46acf8f5fc9c3fdc1bbe1a88eee9be0f58f55751ae
X03,164,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,127.167,0.125,127.292,fc95cfc51a5af2e15f494a46acf8f5fc9c3fdc1bbe1a88eee9be0f58f55751ae,99675f5d1ab6fb0f5431320cb2dcbef7c0cdf933b1ec768549e3ab8507f20d41
X03,165,0,authenticated,planner-bypass,local,True,accepted,True,unchecked,0,1,1,1,0,0,300,1,measured,modeled,0,0.08,2,126.917,0.125,127.042,99675f5d1ab6fb0f5431320cb2dcbef7c0cdf933b1ec768549e3ab8507f20d41,f278ffc2b8c46c86cd2cd7a40ad38d48d7db7fd5fb3cb40b1a76447bf9bcef27
X03,166,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.0,0.125,125.125,f278ffc2b8c46c86cd2cd7a40ad38d48d7db7fd5fb3cb40b1a76447bf9bcef27,e7f0d108f7d5c57f80dd1a9600732eb34b9f42e2b3cec604bea637b1e0e7b1e6
X03,167,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.875,0.125,126.0,e7f0d108f7d5c57f80dd1a9600732eb34b9f42e2b3cec604bea637b1e0e7b1e6,d16922850156015e193d26a9615fe15ce8dae8cb7f94a9f602161514ec0f827e
X03,168,0,authenticated,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,127.291,0.167,127.458,d16922850156015e193d26a9615fe15ce8dae8cb7f94a9f602161514ec0f827e,7f44c72f216edf5d03f5730a86df21813683f893f4e8f4235514887fb0567382
X03,169,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,133.25,0.042,133.292,7f44c72f216edf5d03f5730a86df21813683f893f4e8f4235514887fb0567382,c5eb1c12790994efa2f9f448a4cddc087b07108408ba2d3adf65a2fcd2fd585f
X03,170,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,126.875,0.125,127.0,c5eb1c12790994efa2f9f448a4cddc087b07108408ba2d3adf65a2fcd2fd585f,e5e8218118983b590e87c1b4db1e478c14abdce068bda62181546b61062c1ed3
X03,171,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.167,0.125,123.292,e5e8218118983b590e87c1b4db1e478c14abdce068bda62181546b61062c1ed3,0d80b00a66f57e31bf6228ae0510efc9fb4ce64188cd5f36cadeba2de97c153c
X03,172,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,0,measured,modeled,0,0.08,2,125.958,0.125,126.083,0d80b00a66f57e31bf6228ae0510efc9fb4ce64188cd5f36cadeba2de97c153c,153a422c6771841cdde423aebc2935526a1a49b541ffb1a23f2d73cf0e721753
X03,173,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,126.166,0.125,126.291,153a422c6771841cdde423aebc2935526a1a49b541ffb1a23f2d73cf0e721753,e12dbf3e2c60b13552b4c5d80def4eb97d5cf777d046761456bb0cdaadd7f752
X03,174,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.708,0.125,125.833,e12dbf3e2c60b13552b4c5d80def4eb97d5cf777d046761456bb0cdaadd7f752,761b84d4e02d7bf2fcf65ce6d8d543e6873361b83528ca99177bfbdf2ea512b3
X03,175,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,131.625,0.125,131.75,761b84d4e02d7bf2fcf65ce6d8d543e6873361b83528ca99177bfbdf2ea512b3,f80ed0c7858a6e20163b23f5ab9f723f26f5e39b3ddcb976e5ed73a37714bd28
X03,176,0,authenticated,none,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,139.958,0.125,140.083,f80ed0c7858a6e20163b23f5ab9f723f26f5e39b3ddcb976e5ed73a37714bd28,ed2d07985d41b1d7ef303da99382dc81ffe41f8d9e2e9f780d60bdaece8611af
X03,177,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,130.125,0.125,130.25,ed2d07985d41b1d7ef303da99382dc81ffe41f8d9e2e9f780d60bdaece8611af,c42f87e8055b69a7e577bdc106367627459ea5bb8fd0cefa7e0d1651329e97fa
X03,178,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.958,0.125,125.083,c42f87e8055b69a7e577bdc106367627459ea5bb8fd0cefa7e0d1651329e97fa,c1264e9694e914caecfe994bd75331cd9cd9071b24520bb338f155681c14a120
X03,179,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.666,0.125,123.791,c1264e9694e914caecfe994bd75331cd9cd9071b24520bb338f155681c14a120,d011a240082fb743e90fffbe462de580076d13d92a4a25cd668613cbfb6c9544
X03,180,0,authenticated,infeasible-proposal,remote,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,127.25,0.125,127.375,d011a240082fb743e90fffbe462de580076d13d92a4a25cd668613cbfb6c9544,b24a4f7eea53ddc42684926acd815b3f7581b4f12ca2e190cfd56c697b3785dc
X03,181,0,authenticated,planner-bypass,remote,True,accepted,True,unchecked,0,1,1,1,0,0,300,0,measured,modeled,0,0.08,2,127.416,0.125,127.541,b24a4f7eea53ddc42684926acd815b3f7581b4f12ca2e190cfd56c697b3785dc,7517dd2654fe28199c6fb3d8c6067ee97d5681e6b4d72e2ef4b9fdb93076e481
X03,182,0,authenticated,stale-calibration,fallback,False,stale-metric,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,125.792,0.125,125.917,7517dd2654fe28199c6fb3d8c6067ee97d5681e6b4d72e2ef4b9fdb93076e481,7b0be268bc5406bce27d955aeb1400d8cbaa1a957e8c81f257196303e0f1f7d2
X03,183,0,authenticated,link-outage,local,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,129.292,0.125,129.417,7b0be268bc5406bce27d955aeb1400d8cbaa1a957e8c81f257196303e0f1f7d2,45c5bfe563cb8c87d42adb67d2169dee6c9a12fb8204f6c0acca8e3114d0833f
X03,184,0,authenticated,none,remote,True,accepted,True,unchecked,0,0,0,0,0,0,0,1,measured,modeled,0,0.08,2,127.708,0.083,127.791,45c5bfe563cb8c87d42adb67d2169dee6c9a12fb8204f6c0acca8e3114d0833f,206e923a635de4c3f616d99de191fbb80a6c39c2dc0c93b62ec03498cb36fdc8
X03,185,0,authenticated,stale-record,fallback,False,expired,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.666,0.125,123.791,206e923a635de4c3f616d99de191fbb80a6c39c2dc0c93b62ec03498cb36fdc8,f437b4141e07132495cde64f670641ed81be7553ab1127cbad675031601af190
X03,186,0,authenticated,replay,fallback,False,replay,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,124.166,0.167,124.333,f437b4141e07132495cde64f670641ed81be7553ab1127cbad675031601af190,fe51dd9717c9662b90f4f9285f35fce6c1c655ee9fa925dff52da93d97189e00
X03,187,0,authenticated,corruption,fallback,False,signature,True,unchecked,1,0,0,0,0,0,0,0,measured,modeled,0,0.08,2,123.25,0.125,123.375,fe51dd9717c9662b90f4f9285f35fce6c1c655ee9fa925dff52da93d97189e00,9836a886f8b655bc24908885c2f229ef39870935af450cd947d7cb687a96f461
X03,188,0,authenticated,infeasible-proposal,local,True,accepted,True,unchecked,0,1,1,0,1,0,300,1,measured,modeled,0,0.08,2,126.75,0.125,126.875,9836a886f8b655bc24908885c2f229ef39870935af450cd947d7cb687a96f461,530fa4cc946c2eec26cd71308d445846972b7af8f2197c721fc59b7cace450f0
