week,window,replay_id,controller,fault,action,telemetry_valid,telemetry_reason,proposal_valid,proposal_reason,fallback,unsafe_commit,sla_violation,unauthorized_commit,underallocation_commit,bad_venue,recovery_s,switch,traffic_evidence,telemetry_evidence,telemetry_delay,hysteresis,min_hold,telemetry_check_us,proposal_check_us,verification_us,audit_prev_hash,audit_hash,configuration
X01,90,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.25,3.208,127.458,5d13a57900ca83dfef9039bd2142de389b194c49d6c092ad2a2d393f80cb36f4,89037980b9f3f6d6f1ca2b913a28cd9327fe152e9206120590340e85f09b6f19,d3-h0.0-r2
X01,91,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.25,3.209,127.459,89037980b9f3f6d6f1ca2b913a28cd9327fe152e9206120590340e85f09b6f19,21e33a5a2b7f528bf697a2df0b1ca2cfe3a5d825a5f3002833370d9641ba1136,d3-h0.0-r2
X01,92,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,157.917,4.042,161.959,21e33a5a2b7f528bf697a2df0b1ca2cfe3a5d825a5f3002833370d9641ba1136,021fd08037c8c787d4a26e3c4c523f6ae4d97c03ece47131a84302c742499fbe,d3-h0.0-r2
X01,93,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,127.958,2.916,130.874,021fd08037c8c787d4a26e3c4c523f6ae4d97c03ece47131a84302c742499fbe,5a72569808a3674058006da09815ae33ec89b2d3be1ab95d708caf3c499d5eb7,d3-h0.0-r2
X01,94,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.791,3.5,129.291,5a72569808a3674058006da09815ae33ec89b2d3be1ab95d708caf3c499d5eb7,e062a4ff3543189b47e3f5a541299fff706ee176d605383e3b3defebb87b81c4,d3-h0.0-r2
X01,95,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,117.666,3.209,120.875,e062a4ff3543189b47e3f5a541299fff706ee176d605383e3b3defebb87b81c4,6778a48a5a2dbb72917b7ea0fd16badca8502335ad3d0ea7110d4abec097ad09,d3-h0.0-r2
X01,96,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,117.916,3.0,120.916,6778a48a5a2dbb72917b7ea0fd16badca8502335ad3d0ea7110d4abec097ad09,5b1c8c014b58190f0e429418dfa5d939b9c549e8ae4549a4acd10343bf2764e6,d3-h0.0-r2
X01,97,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,116.625,3.0,119.625,5b1c8c014b58190f0e429418dfa5d939b9c549e8ae4549a4acd10343bf2764e6,4e2e02f58b11627433ef6a6c7963818142314c74e3efd5ed51e25d342e0cfeba,d3-h0.0-r2
X01,98,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,127.333,2.917,130.25,4e2e02f58b11627433ef6a6c7963818142314c74e3efd5ed51e25d342e0cfeba,adb859a03d9a85ced4fca5be4425732a20fa2ecfe95e26af949ca05ca0ca6b96,d3-h0.0-r2
X01,99,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,118.292,2.958,121.25,adb859a03d9a85ced4fca5be4425732a20fa2ecfe95e26af949ca05ca0ca6b96,250e15728528486ba6de1a1cfeb828a53a1635cceb3690a6030841e69dc967e7,d3-h0.0-r2
X01,100,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,117.875,3.25,121.125,250e15728528486ba6de1a1cfeb828a53a1635cceb3690a6030841e69dc967e7,06fcba3a82f7a454c53ca5cd6071d618d265921e5f62ee8330b0247c32121dc3,d3-h0.0-r2
X01,101,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,114.709,2.542,117.251,06fcba3a82f7a454c53ca5cd6071d618d265921e5f62ee8330b0247c32121dc3,74de035a13615aa934aa1ee871bb62a4b6c362171e842bb2cb20ae0df7c95071,d3-h0.0-r2
X01,102,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,120.333,3.333,123.666,74de035a13615aa934aa1ee871bb62a4b6c362171e842bb2cb20ae0df7c95071,55896e704d879cd848ec54d94a97520ce630de89268af276ba9711b0ba5f0ad3,d3-h0.0-r2
X01,103,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,118.958,3.125,122.083,55896e704d879cd848ec54d94a97520ce630de89268af276ba9711b0ba5f0ad3,738b1e4e7cd570e90b60dda80a6e672692173e40b59bcefd05ba2bc1bd302ef9,d3-h0.0-r2
X01,104,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,118.584,3.041,121.625,738b1e4e7cd570e90b60dda80a6e672692173e40b59bcefd05ba2bc1bd302ef9,329da4c518c268bc1dd7038804a7be5c012185af27dc77069174bf81f955195b,d3-h0.0-r2
X01,105,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,131.583,3.292,134.875,329da4c518c268bc1dd7038804a7be5c012185af27dc77069174bf81f955195b,86da4db1c680ac7d135510026c934a9a22d8c6a9f9b8543199ab8f1fcf28bf47,d3-h0.0-r2
X01,106,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.833,3.334,128.167,86da4db1c680ac7d135510026c934a9a22d8c6a9f9b8543199ab8f1fcf28bf47,1a0001ec65b70c2ef29d08553d2e2074cee1f3acf022313694149834840d9430,d3-h0.0-r2
X01,107,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.041,3.209,127.25,1a0001ec65b70c2ef29d08553d2e2074cee1f3acf022313694149834840d9430,355775048c179bc99a334cd1dfe047bf5d9b086c1109cb8d4787478a4e27be0f,d3-h0.0-r2
X01,108,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.208,3.125,128.333,355775048c179bc99a334cd1dfe047bf5d9b086c1109cb8d4787478a4e27be0f,2dba7ef73c892e010bfb05c96c68567a6d8c8cc8a993feb78e0d4157e2ec2b5a,d3-h0.0-r2
X01,109,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.583,2.583,127.166,2dba7ef73c892e010bfb05c96c68567a6d8c8cc8a993feb78e0d4157e2ec2b5a,d08821ce51d7eea7d5c15fa8c8bfadfd29f092e599843a6c7f825f585dfbbdb2,d3-h0.0-r2
X01,110,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.0,4.083,130.083,d08821ce51d7eea7d5c15fa8c8bfadfd29f092e599843a6c7f825f585dfbbdb2,c604777f71578dea976f5f549f19a4925784b22206fdc4ab5d0a1e2c62fb37ec,d3-h0.0-r2
X01,111,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.167,3.167,129.334,c604777f71578dea976f5f549f19a4925784b22206fdc4ab5d0a1e2c62fb37ec,1ae628352ed28e8e920a3d627b60728b1c82582c38cf757c7f756a613d1a3f12,d3-h0.0-r2
X01,112,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.25,3.292,128.542,1ae628352ed28e8e920a3d627b60728b1c82582c38cf757c7f756a613d1a3f12,f13097e671b63c87b0ff010d8687f504dcb4d728dc6b5ed69609a162e5947d5c,d3-h0.0-r2
X01,113,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.875,3.292,128.167,f13097e671b63c87b0ff010d8687f504dcb4d728dc6b5ed69609a162e5947d5c,f7e33078967d5766527470abb64e4db731d0cad12461ec4ce5f01c4b848e25c9,d3-h0.0-r2
X01,114,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.209,3.167,127.376,f7e33078967d5766527470abb64e4db731d0cad12461ec4ce5f01c4b848e25c9,3c6d54ac6c166085bdcfd0db4397e7801bc0aa9031de6607c9fc11f12c1ab7d1,d3-h0.0-r2
X01,115,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.833,3.25,132.083,3c6d54ac6c166085bdcfd0db4397e7801bc0aa9031de6607c9fc11f12c1ab7d1,d1d27706d465bcd9203558f43f108856e8e17b46ee189d3662cb4a7a9f56b23e,d3-h0.0-r2
X01,116,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,130.791,3.209,134.0,d1d27706d465bcd9203558f43f108856e8e17b46ee189d3662cb4a7a9f56b23e,d04d3a2d46d51b0a1735f158cd6c202f38e54f92df8295cef0deacf6140fe565,d3-h0.0-r2
X01,117,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.292,2.458,128.75,d04d3a2d46d51b0a1735f158cd6c202f38e54f92df8295cef0deacf6140fe565,17223b7902427a8ddd27ad3d0313fb1970516dfee54092a4acdc2cf2e2480d01,d3-h0.0-r2
X01,118,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.041,3.375,128.416,17223b7902427a8ddd27ad3d0313fb1970516dfee54092a4acdc2cf2e2480d01,824182a003e775a9ed5b5073c4a8406efe69152489ce421f3544093daee68ae2,d3-h0.0-r2
X01,119,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.333,3.208,127.541,824182a003e775a9ed5b5073c4a8406efe69152489ce421f3544093daee68ae2,3c2b10ea452d92b50715f9b060820cd0b0d98bfaeeae5fe52459165e0917b392,d3-h0.0-r2
X01,120,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.584,3.167,127.751,3c2b10ea452d92b50715f9b060820cd0b0d98bfaeeae5fe52459165e0917b392,a67548665b33009c48810eb01eb6fb9689edaf957ed2bd0958ee41888543f231,d3-h0.0-r2
X01,121,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.375,3.333,129.708,a67548665b33009c48810eb01eb6fb9689edaf957ed2bd0958ee41888543f231,74308530a436b4b478bcc547e97bf3a2b2693f663e95bbfc084b8c160272d358,d3-h0.0-r2
X01,122,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.5,3.417,128.917,74308530a436b4b478bcc547e97bf3a2b2693f663e95bbfc084b8c160272d358,4c63f1cf1bb54b490dc99c901aaddc1796b10f130f7dfeb0237087677afdeaaa,d3-h0.0-r2
X01,123,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.708,3.208,127.916,4c63f1cf1bb54b490dc99c901aaddc1796b10f130f7dfeb0237087677afdeaaa,6291cf4de5c66b2fc498976000d8195eafdd803fb14c9cd27bd81792268ffaec,d3-h0.0-r2
X01,124,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.458,3.167,127.625,6291cf4de5c66b2fc498976000d8195eafdd803fb14c9cd27bd81792268ffaec,835e8ba18dce826d0f0214f045754c1a527b317e21542db4a035e3e932cb31af,d3-h0.0-r2
X01,125,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.75,2.583,128.333,835e8ba18dce826d0f0214f045754c1a527b317e21542db4a035e3e932cb31af,f1f2d87d2bf9bab29c0a3356047c432e3ee6c7b49b9bf435eb307cc9375ba0ff,d3-h0.0-r2
X01,126,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.0,3.208,127.208,f1f2d87d2bf9bab29c0a3356047c432e3ee6c7b49b9bf435eb307cc9375ba0ff,468a614787d211e51b7a18b3b6107ecc43df24b5eae0466b558c1ef639b5a3a3,d3-h0.0-r2
X01,127,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.0,3.291,128.291,468a614787d211e51b7a18b3b6107ecc43df24b5eae0466b558c1ef639b5a3a3,2ea978d35449aa6783111c8f78d17842a2558e2eb60c24a2dcf98e2c8e09c295,d3-h0.0-r2
X01,128,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,123.792,3.042,126.834,2ea978d35449aa6783111c8f78d17842a2558e2eb60c24a2dcf98e2c8e09c295,95d2e04211725536a73794ad0b2b22006bc9d487e27d8647ffd047c16ab575d1,d3-h0.0-r2
X01,129,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.459,3.083,127.542,95d2e04211725536a73794ad0b2b22006bc9d487e27d8647ffd047c16ab575d1,4c69ed5d2a1523893162981a45904538fa678472ca7f5d11ebd3a2845bd5ea76,d3-h0.0-r2
X01,130,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.667,3.167,129.834,4c69ed5d2a1523893162981a45904538fa678472ca7f5d11ebd3a2845bd5ea76,c34400daebed5a38b972fe9935c6fec68d2dc622a44b2b119ef7af4ddf700916,d3-h0.0-r2
X01,131,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.458,3.291,128.749,c34400daebed5a38b972fe9935c6fec68d2dc622a44b2b119ef7af4ddf700916,0731d6024d1d6044c0fffcb7649cc80a7bb38e421971dcc79a16dd0f0bfd1dfa,d3-h0.0-r2
X01,132,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.125,3.125,127.25,0731d6024d1d6044c0fffcb7649cc80a7bb38e421971dcc79a16dd0f0bfd1dfa,ccc39a9bc93fd4bebd156c812d49fdcc52117f0f42b39c6c7ea39a15d3ee4a84,d3-h0.0-r2
X01,133,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,132.75,2.5,135.25,ccc39a9bc93fd4bebd156c812d49fdcc52117f0f42b39c6c7ea39a15d3ee4a84,f76a14d850ce9d9a97c17d722442ab5d067f86ff1b7c1330c541a816b0378e36,d3-h0.0-r2
X01,134,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.667,3.208,129.875,f76a14d850ce9d9a97c17d722442ab5d067f86ff1b7c1330c541a816b0378e36,966c6f60395cc74da0070e5527fa5110d819e3914c0582614af9823d799c899e,d3-h0.0-r2
X01,135,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.458,3.208,128.666,966c6f60395cc74da0070e5527fa5110d819e3914c0582614af9823d799c899e,fe8c1cf08908c4979b9cf0db0868a637c6fa84160ebf7e14cd6cb4b28729316b,d3-h0.0-r2
X01,136,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.417,3.292,127.709,fe8c1cf08908c4979b9cf0db0868a637c6fa84160ebf7e14cd6cb4b28729316b,0972a1b878d3a9f18dc7129b20710cf91070f3faec359e50a7475e62827e5eee,d3-h0.0-r2
X01,137,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.25,3.25,131.5,0972a1b878d3a9f18dc7129b20710cf91070f3faec359e50a7475e62827e5eee,2b127fbe59cbc13e18686629e4651684f840043ab35b69d5430316775dae04ef,d3-h0.0-r2
X01,138,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.292,3.292,128.584,2b127fbe59cbc13e18686629e4651684f840043ab35b69d5430316775dae04ef,b362243796e25126ca2c6a2df881b449309f6ef3b56edbb4322d4d4fea17ac6e,d3-h0.0-r2
X01,139,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,127.125,3.875,131.0,b362243796e25126ca2c6a2df881b449309f6ef3b56edbb4322d4d4fea17ac6e,3ab3bb0c02db2200231fc2d9d44277aab40a2f092c771681292bcb8d7981add1,d3-h0.0-r2
X01,140,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.834,3.333,132.167,3ab3bb0c02db2200231fc2d9d44277aab40a2f092c771681292bcb8d7981add1,05471160fe75c61da6e9acc64ab65d3d50304f32ed939f74eff7cc29f487cf3d,d3-h0.0-r2
X01,141,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,127.875,2.625,130.5,05471160fe75c61da6e9acc64ab65d3d50304f32ed939f74eff7cc29f487cf3d,ffc2007ced8504246c4deffb1fb8a6e7817b7d75bc4a98a3b74b249ebf78bfd5,d3-h0.0-r2
X01,142,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.75,3.292,129.042,ffc2007ced8504246c4deffb1fb8a6e7817b7d75bc4a98a3b74b249ebf78bfd5,2f68327d90d50042607096216482aaf42e46de8d1eb5280f5caf7da4cda04104,d3-h0.0-r2
X01,143,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,131.875,3.25,135.125,2f68327d90d50042607096216482aaf42e46de8d1eb5280f5caf7da4cda04104,8c09770e8efc31a8c89afa2d2ae2b5181f26ad2e779b0330afd8bf7ad7759dfa,d3-h0.0-r2
X01,144,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.5,3.167,127.667,8c09770e8efc31a8c89afa2d2ae2b5181f26ad2e779b0330afd8bf7ad7759dfa,01f239d3598f818c4295598a3f656f433382cc4c5347ca61ec397a5e2daa0272,d3-h0.0-r2
X01,145,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.75,3.125,131.875,01f239d3598f818c4295598a3f656f433382cc4c5347ca61ec397a5e2daa0272,5bd7c6246fbc01a8c52a4708269c00fe78b2e2b7b72d96e82bd4cd84957c673f,d3-h0.0-r2
X01,146,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.625,3.25,127.875,5bd7c6246fbc01a8c52a4708269c00fe78b2e2b7b72d96e82bd4cd84957c673f,877a051ff08eb11c724ce1ebc8c2e6e4231ab286925c6c3dc103264cd0383683,d3-h0.0-r2
X01,147,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,123.083,3.458,126.541,877a051ff08eb11c724ce1ebc8c2e6e4231ab286925c6c3dc103264cd0383683,7ba6cd1dc191da37c1961afe08b5d984778c52a67b76f6f11d238a5118f37801,d3-h0.0-r2
X01,148,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.625,3.416,132.041,7ba6cd1dc191da37c1961afe08b5d984778c52a67b76f6f11d238a5118f37801,2c73dd31d086bea0c4490afc76135e7cddabe174ad5b5e0a4fad57ee026703b6,d3-h0.0-r2
X01,149,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,134.75,2.541,137.291,2c73dd31d086bea0c4490afc76135e7cddabe174ad5b5e0a4fad57ee026703b6,3b40299ab260e8ffa3413f6242b03c19d3021e338d4823e43caf5c93ef62e672,d3-h0.0-r2
X01,150,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.5,3.208,128.708,3b40299ab260e8ffa3413f6242b03c19d3021e338d4823e43caf5c93ef62e672,278ad8f1021df898f5080db09a162ed4131028722ff0baf63f2dfdcc9cf833e2,d3-h0.0-r2
X01,151,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.458,3.334,127.792,278ad8f1021df898f5080db09a162ed4131028722ff0baf63f2dfdcc9cf833e2,1a6e1d02d7a6585a5efa9ba158e5706474d311261484c3e0aa17382a1275d010,d3-h0.0-r2
X01,152,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,124.75,3.166,127.916,1a6e1d02d7a6585a5efa9ba158e5706474d311261484c3e0aa17382a1275d010,8597a6393c03caed6458dfd28f52e4d200066a7448532e6c3cfaba69cde89a45,d3-h0.0-r2
X01,153,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,127.416,3.208,130.624,8597a6393c03caed6458dfd28f52e4d200066a7448532e6c3cfaba69cde89a45,2457b07f5bd6eefca4e4ec845264f38194280433b131e13460f180e5c35b8345,d3-h0.0-r2
X01,154,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,127.208,3.416,130.624,2457b07f5bd6eefca4e4ec845264f38194280433b131e13460f180e5c35b8345,074c0e7f612786ae5a65fea17ca2a6b3248b061b2efcdf1ccaf591f88ac0645a,d3-h0.0-r2
X01,155,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,127.041,3.416,130.457,074c0e7f612786ae5a65fea17ca2a6b3248b061b2efcdf1ccaf591f88ac0645a,bf0dca1c7f7c62cccfa1bb5d3c9253e381c64743701b7b00374e28ed40c11079,d3-h0.0-r2
X01,156,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.0,3.25,129.25,bf0dca1c7f7c62cccfa1bb5d3c9253e381c64743701b7b00374e28ed40c11079,f1c49550dc087812f2da66a6230e44c5b6f4c261bd73c81ed9a2bc0b8535edfa,d3-h0.0-r2
X01,157,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.417,2.667,129.084,f1c49550dc087812f2da66a6230e44c5b6f4c261bd73c81ed9a2bc0b8535edfa,1ce4db1314477b2b4ea7e86d67e234f1bf6b3e64171dd4b48ac33e0e121323a1,d3-h0.0-r2
X01,158,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.125,3.417,131.542,1ce4db1314477b2b4ea7e86d67e234f1bf6b3e64171dd4b48ac33e0e121323a1,c60eb2cbe37350af26a0d2643ba137a18da7b2e7c1cc8e4e9052965fd0fc6e54,d3-h0.0-r2
X01,159,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,129.209,3.292,132.501,c60eb2cbe37350af26a0d2643ba137a18da7b2e7c1cc8e4e9052965fd0fc6e54,5623e31d6cf8b3088d0fb478234147b9d9e6671105885e65292d7b384de849b0,d3-h0.0-r2
X01,160,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.791,3.292,129.083,5623e31d6cf8b3088d0fb478234147b9d9e6671105885e65292d7b384de849b0,2c25ffeaf2acbda4c9e46bc094af18a3be2088c5bf75c1413a36c1ba7728d713,d3-h0.0-r2
X01,161,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,125.542,3.334,128.876,2c25ffeaf2acbda4c9e46bc094af18a3be2088c5bf75c1413a36c1ba7728d713,41b1943501c619ae17b19552a68685005983f077e5d6328601ae07799c432cbf,d3-h0.0-r2
X01,162,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.084,3.375,129.459,41b1943501c619ae17b19552a68685005983f077e5d6328601ae07799c432cbf,726583c5f42807d95644ec1294bc34dab02ee4120c28fa553e7dc36fdc4deb0f,d3-h0.0-r2
X01,163,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.167,3.209,131.376,726583c5f42807d95644ec1294bc34dab02ee4120c28fa553e7dc36fdc4deb0f,47c8e1f45bda8d1c502cfa7a54108e5c5a8c9b3a8b78bc71693333dab963b299,d3-h0.0-r2
X01,164,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.791,3.291,130.082,47c8e1f45bda8d1c502cfa7a54108e5c5a8c9b3a8b78bc71693333dab963b299,e16a126c7f8f5ac14f7decee4999eac9f2c7a73b09d9c6a9eccc43089c842ba6,d3-h0.0-r2
X01,165,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.792,2.834,129.626,e16a126c7f8f5ac14f7decee4999eac9f2c7a73b09d9c6a9eccc43089c842ba6,4fbcba03ac4ecd6a05be2d57debc766140ae37e0717f00fe87d81b6b07b793da,d3-h0.0-r2
X01,166,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,126.209,3.167,129.376,4fbcba03ac4ecd6a05be2d57debc766140ae37e0717f00fe87d81b6b07b793da,fd37280832e88dfa9353604d1fc55736f1c3da104b8f79079f867b113c4d5782,d3-h0.0-r2
X01,167,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,128.5,3.25,131.75,fd37280832e88dfa9353604d1fc55736f1c3da104b8f79079f867b113c4d5782,fc132864c3515d4efbf939b18a93bd367f3c5426ee6eebad040c5e08ffc21665,d3-h0.0-r2
X01,168,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,3,0.0,2,123.958,3.125,127.083,fc132864c3515d4efbf939b18a93bd367f3c5426ee6eebad040c5e08ffc21665,a6a1f71497e63097017dadc7ee987cd73662df34f6285c32ee66839c5b5d6f7e,d3-h0.0-r2
